index,name,price,condition,posted_date,url,outlier_flag
180,アークテリクス ベータ LT Beta Mサイズ,77800.0,未使用に近い,半年以上前,https://jp.mercari.com/item/m33894823982,False
181,アークテリクス　Beta LT Black size M,73500.0,新品、未使用,半年以上前,https://jp.mercari.com/item/m11138388163,False
182,Arc’teryxアークテリクス Beta SL Jacket S ノクターン,33000.0,目立った傷や汚れなし,半年以上前,https://jp.mercari.com/item/m51186752131,True
183,ベータLT ジャケット,53000.0,目立った傷や汚れなし,半年以上前,https://jp.mercari.com/item/m85266638526,True
184,ARC’TERYX Gamma SL Hoody 【ブラック】メンズS,22800.0,目立った傷や汚れなし,半年以上前,https://jp.mercari.com/item/m95979573750,True
185,アークテリクス 【ARC'TERYX】 ベータLTジャケット XL ブラック,69000.0,未使用に近い,半年以上前,https://jp.mercari.com/item/m95222938230,False
186,週末セール美品アークテリクスベータLTジャケット,65000.0,未使用に近い,半年以上前,https://jp.mercari.com/item/m48180963422,False
187,ARC'TERYX アークテリクス　スコーミッシュフーディ　L ブラック　超美品,25800.0,未使用に近い,半年以上前,https://jp.mercari.com/item/m67649058476,True
188,アークテリクス スコーミッシュフーディ ブラック サイズM 新品 2024SS,31700.0,新品、未使用,半年以上前,https://jp.mercari.com/item/m92524602769,True
189,アークテリクス ベータLT バードエイド付属 サイズS,55000.0,目立った傷や汚れなし,半年以上前,https://jp.mercari.com/item/m71730138996,False
190,アークテリクス ベータLTジャケット♯マカイ ガンマ ラッシュ セイバー ソラノ,70000.0,新品、未使用,半年以上前,https://jp.mercari.com/item/m15818150527,False
191,【旧ロゴ】新品ARC'TERYXアークテリクスBeta LT M BIRDAID,81500.0,新品、未使用,半年以上前,https://jp.mercari.com/item/m25991765189,False
192,ベータLT ブラックM と スコーミッシュフーディ ブラックM 2点セット,113000.0,新品、未使用,半年以上前,https://jp.mercari.com/item/m33894737475,True
193,アークテリクス　ブラック　ベータLT　バードエイド付　Mサイズ　新品試着のみ,69999.0,新品、未使用,半年以上前,https://jp.mercari.com/item/m36418713810,False
194,アークテリクス ベータLT ブラック メンズ S 未使用 バードエイド付,73600.0,新品、未使用,半年以上前,https://jp.mercari.com/item/m91196393540,False
195,Beta LT Jacket ／ ARC'TERYX,84500.0,新品、未使用,半年以上前,https://jp.mercari.com/item/m59893404031,False
196,アークテリクス　ベータLT メンズＭ　グレー　arc'teryx ゴアテックス,55000.0,目立った傷や汚れなし,半年以上前,https://jp.mercari.com/item/m66307190816,False
197,【Mサイズ】ARC’TERYX ／Beta LT Jacket Men’s,77000.0,新品、未使用,半年以上前,https://jp.mercari.com/item/m53770906991,False
198,【Mサイズ】ARC’TERYX／ Beta Jacket M,65000.0,新品、未使用,半年以上前,https://jp.mercari.com/item/m70638051521,False
199,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/auqSk4Q8HX3NyDejYFnwxR,False
200,アークテリクス Beta LT マウンテンジャケット(XXL)黒 201112,57000.0,目立った傷や汚れなし,半年以上前,https://jp.mercari.com/item/m16915345173,False
201,arc'teryx beta lt アークテリクス ベータLT ジャケット M,68000.0,未使用に近い,半年以上前,https://jp.mercari.com/item/m77893852102,False
