index,name,price,condition,posted_date,url
159,<美品>スマートフォン　SHARP AQUOS sense6s SH-RM19s,"26,500",目立った傷や汚れなし,3か月前,https://jp.mercari.com/item/m47828427292
160,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/5MrDFzHHkofZcCvgEpLN3N
161,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/2YwvtfthCahE2DEvrUxChD
162,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/m82abRvFmqhbf7QJaqryHk
163,AQUOS sense2 シルキーホワイト 32 GB au,"7,666",傷や汚れあり,3か月前,https://jp.mercari.com/item/m28649305306
164,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/oQZpvvumqGSzYnwqMSJJ3S
165,4808スマホ AQUOS sense4 SH-41A SIMフリーシルバー中古,"7,980",傷や汚れあり,19日前,https://jp.mercari.com/item/m61482530175
166,4793スマホ AQUOS sense4 SH-41A SIMフリー ピンク美品,"10,000",目立った傷や汚れなし,19日前,https://jp.mercari.com/item/m93155944324
167,【猛暑特価】 SHARP AQUOS sense3 lite 楽天版,"9,899",未使用に近い,4か月前,https://jp.mercari.com/item/m77713462614
168,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/item/m25270188614
169,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/uCZ4oiWENJitMzFDqtZU2F
170,4773スマホ AQUOS sense4 SH-41A SIMフリーピンク中古,"7,980",傷や汚れあり,19日前,https://jp.mercari.com/item/m64980122422
171,【8/31まで限定価格】AQUOS sense lite　SIMフリー,"4,950",目立った傷や汚れなし,半年以上前,https://jp.mercari.com/item/m31273419646
172,4751スマホ AQUOS sense4 SH-41A SIMフリーシルバー中古,"7,980",傷や汚れあり,19日前,https://jp.mercari.com/item/m87678198158
173,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/FniiWtwsD74yG5yZpwBtAg
174,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/bqCekw3i4z3BdgotTEib2U
175,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/Cr7mKeqEFMCKYgWp9QggqX
176,4723スマホ AQUOS sense4 SH-41A SIMフリーシルバー美品,"10,000",目立った傷や汚れなし,19日前,https://jp.mercari.com/item/m69968026312
177,4712スマホ AQUOS sense4 SH-41A SIMフリーシルバー美品,"10,000",目立った傷や汚れなし,19日前,https://jp.mercari.com/item/m89300807827
178,AQUOS sense4 lite,"25,000",新品、未使用,2か月前,https://jp.mercari.com/item/m19190064337
179,4705スマホ AQUOS sense4 SH-41A SIMフリーシルバー割れ,"6,980",傷や汚れあり,19日前,https://jp.mercari.com/item/m49765585082
180,ドコモAQUOS sense2 SH-01Lゴールド（中古品、動作良好）,"5,500",やや傷や汚れあり,半年以上前,https://jp.mercari.com/item/m16219187199
181,4681スマホ AQUOS sense4 SH-41A SIMフリーピンク中古,"7,980",傷や汚れあり,19日前,https://jp.mercari.com/item/m15846553604
182,4680スマホ AQUOS sense4 SH-41A SIMフリーピンク中古,"7,980",傷や汚れあり,19日前,https://jp.mercari.com/item/m86883600038
183,3910スマホ AQUOS sense4 SH-41A SIMフリー ピンク美品,"10,000",目立った傷や汚れなし,19日前,https://jp.mercari.com/item/m59060993194
184,4511スマホ AQUOS sense4 SH-41A SIMフリー ピンク美品,"10,000",目立った傷や汚れなし,19日前,https://jp.mercari.com/item/m42338061159
185,4559スマホ AQUOS sense4 SH-41A SIMフリーシルバー中古,"7,980",傷や汚れあり,19日前,https://jp.mercari.com/item/m37243286697
186,シャープ AQUOS sense6s 5G ブラック 新品,"23,499",新品、未使用,半年以上前,https://jp.mercari.com/item/m35228502425
187,シャープ AQUOS sense6s 5G ライトカッパー 新品,"23,099",新品、未使用,半年以上前,https://jp.mercari.com/item/m23131249947
188,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/item/m30214879698
189,ドコモ AQUOS sense2 SH-01L シャンパンゴールド,"16,839",目立った傷や汚れなし,半年以上前,https://jp.mercari.com/item/m49563796229
190,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/EXj9fTFx29kGVX6jifGUf5
191,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/hnqCE6jw7zuXNCoKaagWsR
192,AQUOS sense4 lite SH-RM15 スマートフォン シャープ,"21,800",目立った傷や汚れなし,半年以上前,https://jp.mercari.com/item/m92637793582
193,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/qENmCWHn4bu6ks6zLm4Em5
194,AQUOS sense2 ニュアンスブラック 32 GB SIMジャンクフリー,"9,980",やや傷や汚れあり,半年以上前,https://jp.mercari.com/item/m34472363184
195,SHARP AQUOS sense3 lite SH-RM12　SIMフリー,"11,000",目立った傷や汚れなし,半年以上前,https://jp.mercari.com/item/m58195488253
196,【匿名発送】新品未開封 AQUOS sense6 SH-M19A-S 64GB,"37,800",新品、未使用,半年以上前,https://jp.mercari.com/item/m33726162319
197,【新品】AQUOS sense3 basic SHV48,"20,000",新品、未使用,5か月前,https://jp.mercari.com/item/m77299673566
198,AQUOS sense2 SH-M08 アッシュイエロー,"17,000",目立った傷や汚れなし,半年以上前,https://jp.mercari.com/item/m63260672303
199,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/JaTWc9wYo3bUdbiAQW3Wdb
200,AQUOS sense2 シルキーホワイト 32 GB UQ mobile,"11,000",新品、未使用,半年以上前,https://jp.mercari.com/item/m38920623758
201,docomo aquos sense3 simフリー　おまけ付き,"14,400",やや傷や汚れあり,半年以上前,https://jp.mercari.com/item/m71285524711
202,AQUOS sense4 lite カッパー 新品,"18,000",新品、未使用,半年以上前,https://jp.mercari.com/item/m65046156088
203,AQUOS sense 3 basic 32GB,"17,777",新品、未使用,半年以上前,https://jp.mercari.com/item/m31370448943
204,SHARP AQUOS sense4 basic ブラック,"15,000",新品、未使用,半年以上前,https://jp.mercari.com/item/m57209798666
205,AQUOS sense3 lite シルバーホワイト 64 GB その他,"30,000",新品、未使用,半年以上前,https://jp.mercari.com/item/m74754151638
206,AQUOS sense lite SH-M05 SIMフリージャンク32GB,"5,555",全体的に状態が悪い,半年以上前,https://jp.mercari.com/item/m86176406030
207,新品未開封AQUOS sense2 ホワイトシルバー 32 GB SIMフリー,"24,850",新品、未使用,半年以上前,https://jp.mercari.com/item/m51708991131
208,AQUOS sense2,"25,000",新品、未使用,半年以上前,https://jp.mercari.com/item/m60720928206
