index,name,price,condition,posted_date,url,outlier_flag
173,Barbour BEDALE /ビデイル ワックス コットン ブルゾンサイズ40,32000.0,目立った傷や汚れなし,16日前,https://jp.mercari.com/item/m61935224487,False
174,バブアービデイル　Barbour Bedale SL 36,23200.0,やや傷や汚れあり,16日前,https://jp.mercari.com/item/m64676000429,False
175,バブアー BARBOUR ビデイル BEDALE キルティング,23800.0,目立った傷や汚れなし,17日前,https://jp.mercari.com/item/m94643623847,False
176,Barbour BEAMS F BEDALE CLASSIC ネイビー 38,34600.0,目立った傷や汚れなし,16日前,https://jp.mercari.com/item/m76688943083,False
177,Barbour INTERNATIONAL C42 オイルドジャケット,19500.0,目立った傷や汚れなし,13日前,https://jp.mercari.com/item/m27911307190,False
178,【美品】Barbour BEDALE OS SLEEVE,32000.0,未使用に近い,14日前,https://jp.mercari.com/item/m14072098947,False
179,Barbour ワックスコットンジャケット ブラウン,15000.0,傷や汚れあり,13日前,https://jp.mercari.com/item/m63602100426,False
180,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/fd2yzSbJktv6ZGGVF4TnZm,False
181,Barbour/別注 OVERSIZE BEDALE,17100.0,やや傷や汚れあり,18日前,https://jp.mercari.com/item/m10918310858,False
182,Babour Bedale バブアービデイル34 英国製,9300.0,傷や汚れあり,18日前,https://jp.mercari.com/item/m77136561198,False
183,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/Wt7RNfaSiR5NGQuYZLncs,False
184,Barbour×ARKnets BIG BEDALE オリーブ モッズコート,26000.0,目立った傷や汚れなし,15日前,https://jp.mercari.com/item/m21147830814,False
185,Barbour BEAMS PLUS 別注 BEDALE,18900.0,傷や汚れあり,17日前,https://jp.mercari.com/item/m35445661436,False
186,【完売品】BARBOUR 2020 NEW BURGHLEY SAGE,19000.0,目立った傷や汚れなし,18日前,https://jp.mercari.com/item/m93347938291,False
187,バブアー（Barbour） ビデイル　SL　サージ 36,24000.0,やや傷や汚れあり,18日前,https://jp.mercari.com/item/m64964175865,False
188,barbour OVERSIZE BEDALE WAX 38,40000.0,目立った傷や汚れなし,17日前,https://jp.mercari.com/item/m89826319907,False
189,【iso様専用】BabourBEDALEバブアービデイル　オイルドコットン,27000.0,目立った傷や汚れなし,17日前,https://jp.mercari.com/item/m29968174190,False
190,バブアー Barbour BEDALE ビデイル 英国製 C38 メンズM,8800.0,やや傷や汚れあり,17日前,https://jp.mercari.com/item/m77669211514,False
191,新品未使用！バブアー　GLR別注　トランスポートビデイル　ジャケット38サイズ,22000.0,新品、未使用,18日前,https://jp.mercari.com/item/m22039231226,False
192,美品　barbour bedale バブアー　ビデイル　オイルドジャケット,20000.0,やや傷や汚れあり,17日前,https://jp.mercari.com/item/m70759608637,False
193,ビデイル ジャケット ノンオイル ブラック 黒 34,22222.0,目立った傷や汚れなし,11日前,https://jp.mercari.com/item/m96294834167,False
194,英国製 BARBOUR BEDALE バブアー ビデイル オイルドジャケット,11380.0,やや傷や汚れあり,18日前,https://jp.mercari.com/item/m22847151420,False
195,Barbour バブアー BEDALE ビデイル 半額以下,19000.0,目立った傷や汚れなし,20日前,https://jp.mercari.com/item/m22766222409,False
196,Barbour（バブアー） デニム調 ジャケット JACKETS&COAT 美品,12900.0,目立った傷や汚れなし,14日前,https://jp.mercari.com/item/m92072182995,False
197,BEDALE SL BONDED WOOL,35000.0,未使用に近い,16日前,https://jp.mercari.com/item/m77402757536,False
198,Barbour BORDER WAX JACKET バブアー ボーダー,37350.0,未使用に近い,19日前,https://jp.mercari.com/item/m45881664423,False
199,バブアー Barbour washed BEDALE SL 36,16200.0,目立った傷や汚れなし,17日前,https://jp.mercari.com/item/m42182759846,False
200,【秋冬服】Barbour バブアー ビデイル ジャケット コーデュロイ襟 黒,20000.0,目立った傷や汚れなし,14日前,https://jp.mercari.com/item/m70427961719,False
201,バブアー　ビデイルSL ノンワックス　38,33000.0,目立った傷や汚れなし,17日前,https://jp.mercari.com/item/m50642234080,False
202,Barbour バブアー　BEDALE ビデイル　ワックスジャケット　オイル,19800.0,やや傷や汚れあり,17日前,https://jp.mercari.com/item/m36236504229,False
203,Barbour BEDALE SL BEAMS別注 40 ブラウン,20000.0,目立った傷や汚れなし,9日前,https://jp.mercari.com/item/m61152760511,False
204,Barbour TRANSPORT size36,29999.0,未使用に近い,17日前,https://jp.mercari.com/item/m69398849431,False
